app_name,bundle_id,category_zh,category_en,action_en,action_zh_original,action_zh_final,status,key,is_default_suggested,is_default_current_algo,default_eligible,single_key,dup_group,item_id
GIMP,org.gimp.gimp-2.10,Paint工具,Paint Tools,Heal,Heal,Heal,待翻译,H,,,,✓,,remote.gimp.paint-tools.c3535ecb11
GIMP,org.gimp.gimp-2.10,Paint工具,Paint Tools,Blur / Sharpen,模糊 / Sharpen,模糊 / Sharpen,待翻译,⇧U,,,,,,remote.gimp.paint-tools.7e2af9f325
GIMP,org.gimp.gimp-2.10,Paint工具,Paint Tools,Smudge,Smudge,Smudge,待翻译,S,,,,✓,,remote.gimp.paint-tools.26e0c3c6fb
GIMP,org.gimp.gimp-2.10,Paint工具,Paint Tools,Dodge / Burn,Dodge / Burn,Dodge / Burn,待翻译,⇧D,,,,,,remote.gimp.paint-tools.a06108e2ae
GIMP,org.gimp.gimp-2.10,Transfrom工具,Transfrom Tools,Align,对齐,对齐,原本已是中文,Q,,,,✓,,remote.gimp.transfrom-tools.04eb60ab25
GIMP,org.gimp.gimp-2.10,Transfrom工具,Transfrom Tools,Move,Move,移动,已重译,M,,,,✓,,remote.gimp.transfrom-tools.8027c70c4a
GIMP,org.gimp.gimp-2.10,Transfrom工具,Transfrom Tools,Crop,裁剪,裁剪,原本已是中文,⇧C,,,,,,remote.gimp.transfrom-tools.6ab64248ee
GIMP,org.gimp.gimp-2.10,Transfrom工具,Transfrom Tools,Rotate,旋转,旋转,原本已是中文,⇧R,,,,,,remote.gimp.transfrom-tools.b30a52c43e
GIMP,org.gimp.gimp-2.10,Transfrom工具,Transfrom Tools,Scale,缩放,缩放,原本已是中文,⇧T,,,,,,remote.gimp.transfrom-tools.ff56a54bcd
GIMP,org.gimp.gimp-2.10,Transfrom工具,Transfrom Tools,Shear,Shear,Shear,待翻译,⇧S,,,,,,remote.gimp.transfrom-tools.210e8fa42e
GIMP,org.gimp.gimp-2.10,Transfrom工具,Transfrom Tools,Perspective,Perspective,Perspective,待翻译,⇧P,,,,,,remote.gimp.transfrom-tools.1b64372e03
GIMP,org.gimp.gimp-2.10,Transfrom工具,Transfrom Tools,Flip,Flip,Flip,待翻译,⇧F,,,,,,remote.gimp.transfrom-tools.9a4513e7f1
GIMP,org.gimp.gimp-2.10,通用,General,Paths,Paths,Paths,待翻译,B,,,,✓,,remote.gimp.general.b6aad61197
GIMP,org.gimp.gimp-2.10,通用,General,Color Picker,颜色 Picker,颜色 Picker,待翻译,O,,,,✓,,remote.gimp.general.5b34916171
GIMP,org.gimp.gimp-2.10,通用,General,Zoom,Zoom,Zoom,待翻译,Z,,,,✓,,remote.gimp.general.7ebd1b954f
GIMP,org.gimp.gimp-2.10,通用,General,Measure,Measure,Measure,待翻译,⇧M,,,,,,remote.gimp.general.2f43a95b6f
GIMP,org.gimp.gimp-2.10,通用,General,Text,文本,文本,原本已是中文,T,,,,✓,,remote.gimp.general.703d441f0a
GIMP,org.gimp.gimp-2.10,通用,General,Toolbox,Toolbox,Toolbox,待翻译,⌘B,,,✓,,G5,remote.gimp.general.e7d022e361
GIMP,org.gimp.gimp-2.10,通用,General,Default Colors (Sets foreground to black and background to white),Default Colors (Sets foreground to black and background to white),Default Colors (Sets foreground to black and background to white),待翻译,D,,,,✓,,remote.gimp.general.900d38d88b
GIMP,org.gimp.gimp-2.10,通用,General,Swap Colors,Swap Colors,Swap Colors,待翻译,X,,,,✓,,remote.gimp.general.83f1e7ec8e
GIMP,org.gimp.gimp-2.10,可停靠对话框,Dockable Dialogs,Layers,图层,图层,原本已是中文,⌘L,,,✓,,,remote.gimp.dockable-dialogs.1a5a5c6e65
GIMP,org.gimp.gimp-2.10,可停靠对话框,Dockable Dialogs,Brushes,Brushes,Brushes,待翻译,⇧⌘B,,,✓,,,remote.gimp.dockable-dialogs.853d4e265d
GIMP,org.gimp.gimp-2.10,可停靠对话框,Dockable Dialogs,Patterns,Patterns,Patterns,待翻译,⇧⌘P,,,✓,,,remote.gimp.dockable-dialogs.9edd03eb40
GIMP,org.gimp.gimp-2.10,可停靠对话框,Dockable Dialogs,Gradients,Gradients,Gradients,待翻译,⌘G,,,✓,,,remote.gimp.dockable-dialogs.29ba357eb4
GIMP,org.gimp.gimp-2.10,可停靠对话框,Dockable Dialogs,Toolbox,Toolbox,Toolbox,待翻译,⌘B,,,✓,,G5,remote.gimp.dockable-dialogs.e7d022e361
GIMP,org.gimp.gimp-2.10,帮助菜单,Help Menu,Help,Help,帮助,已重译,F1,,,,✓,,remote.gimp.help-menu.9f4dad6270
GIMP,org.gimp.gimp-2.10,帮助菜单,Help Menu,Context Sensitive Help,Context Sensitive Help,Context Sensitive Help,待翻译,⇧F1,,,✓,,,remote.gimp.help-menu.6921e6a3c5
GIMP,org.gimp.gimp-2.10,PlugIn快捷键,PlugIn Shortcuts,Repeat Last PlgIn,Repeat 最后一个 PlgIn,Repeat 最后一个 PlgIn,待翻译,⌘F,,,✓,,,remote.gimp.plugin-shortcuts.addc6d1d97
GIMP,org.gimp.gimp-2.10,PlugIn快捷键,PlugIn Shortcuts,Plug In,Plug In,Plug In,待翻译,⇧⌘F,,,✓,,,remote.gimp.plugin-shortcuts.0aae81a249
GIMP,org.gimp.gimp-2.10,选择快捷键,Selection Shortcuts,Select All,全选,全选,已重译,⌘A,,,✓,,G1,remote.gimp.selection-shortcuts.83dfed0611
GIMP,org.gimp.gimp-2.10,选择快捷键,Selection Shortcuts,Select None,选择None,选择None,待翻译,⇧⌘A,,,✓,,G2,remote.gimp.selection-shortcuts.8aeb6517fb
GIMP,org.gimp.gimp-2.10,选择快捷键,Selection Shortcuts,Invert Selection,Invert 选择,反相所选,已重译,⌘I,,,✓,,G3,remote.gimp.selection-shortcuts.14533401a3
GIMP,org.gimp.gimp-2.10,选择快捷键,Selection Shortcuts,Toggle Selection,切换Selection,切换Selection,待翻译,⌘T,,,✓,,,remote.gimp.selection-shortcuts.d31028fb98
GIMP,org.gimp.gimp-2.10,选择快捷键,Selection Shortcuts,Path to selection,Path to selection,Path to selection,待翻译,⇧V,,,,,,remote.gimp.selection-shortcuts.a2e48c7bbb
GIMP,org.gimp.gimp-2.10,选择快捷键,Selection Shortcuts,Float Selection,Float 选择,Float 选择,待翻译,⇧⌘L,,,✓,,,remote.gimp.selection-shortcuts.39defea921
Emacs,org.gnu.Emacs,信息,Info,quit Info,退出 Info,退出 Info,待翻译,Q,,,,✓,,remote.emacs.info.eb5aa595fd
Emacs,org.gnu.Emacs,信息,Info,search nodes for regexp,search nodes for regexp,search nodes for regexp,待翻译,S,,,,✓,,remote.emacs.info.6f1f77e8ce
Emacs,org.gnu.Emacs,信息,Info,look up a subject in the indices,look up a subject in the indices,look up a subject in the indices,待翻译,I,,,,✓,,remote.emacs.info.5fd53255c3
Emacs,org.gnu.Emacs,信息,Info,run Info tutorial,run Info tutorial,run Info tutorial,待翻译,H,,,,✓,,remote.emacs.info.efb58bb50c
Emacs,org.gnu.Emacs,信息,Info,go to any node by name,go to any node by name,go to any node by name,待翻译,G,,,,✓,,remote.emacs.info.de0ec9b71b
Emacs,org.gnu.Emacs,信息,Info,go to top node of Info file,go to top node of Info file,go to top node of Info file,待翻译,T,,,,✓,,remote.emacs.info.d36bc6c053
Emacs,org.gnu.Emacs,信息,Info,return to directory node,return to directory node,return to directory node,待翻译,D,,,,✓,,remote.emacs.info.2bd8f7a591
Emacs,org.gnu.Emacs,信息,Info,return to last node you saw,return to last node you saw,return to last node you saw,待翻译,L,,,,✓,,remote.emacs.info.01af16553c
Emacs,org.gnu.Emacs,信息,Info,follow cross reference (return with l),follow cross reference (return with l),follow cross reference (return with l),待翻译,F,,,,✓,,remote.emacs.info.0eb6cc1bfb
Emacs,org.gnu.Emacs,信息,Info,select nth menu item by number (1–9),select nth menu item by number (1–9),select nth menu item by number (1–9),待翻译,N,,,,✓,,remote.emacs.info.6fb7fab56a
Emacs,org.gnu.Emacs,信息,Info,select menu item by name,select menu item by name,select menu item by name,待翻译,M,,,,✓,,remote.emacs.info.a36cb3da68
Emacs,org.gnu.Emacs,信息,Info,move up,move 上,move 上,待翻译,U,,,,✓,,remote.emacs.info.eb75cd7eac
Emacs,org.gnu.Emacs,信息,Info,previous node,上一个节点,上一个节点,原本已是中文,P,,,,✓,,remote.emacs.info.5e85d5b8c6
Emacs,org.gnu.Emacs,信息,Info,next node,下一个节点,下一个节点,原本已是中文,N,,,,✓,,remote.emacs.info.97f504d99d
Emacs,org.gnu.Emacs,信息,Info,move to beginning of node,move to beginning of node,move to beginning of node,待翻译,B,,,,✓,,remote.emacs.info.c161495a4e
Emacs,org.gnu.Emacs,信息,Info,scroll reverse,scroll reverse,scroll reverse,待翻译,⌫,,,,✓,,remote.emacs.info.6fb8b1ff60
Emacs,org.gnu.Emacs,信息,Info,scroll forward,scroll 向前,scroll 向前,待翻译,Space,,,,✓,,remote.emacs.info.4ffa70fb31
Emacs,org.gnu.Emacs,移调,Transposing,transpose sexps,transpose sexps,transpose sexps,待翻译,⌃⌥T,,✓,✓,,,remote.emacs.transposing.2c2c763673
Emacs,org.gnu.Emacs,移调,Transposing,transpose words,transpose words,transpose words,待翻译,⌥T,,,,,,remote.emacs.transposing.1093a00391
Emacs,org.gnu.Emacs,移调,Transposing,transpose characters,transpose characters,transpose characters,待翻译,⌃T,,,✓,,,remote.emacs.transposing.02bc03fc52
Emacs,org.gnu.Emacs,迷你缓冲区,The Minibuffer,activate menu bar items on text terminals,activate menu bar items on text terminals,activate menu bar items on text terminals,待翻译,F10,,,,✓,,remote.emacs.the-minibuffer.24e6f836d7
Emacs,org.gnu.Emacs,迷你缓冲区,The Minibuffer,abort command,abort command,abort command,待翻译,⌃G,,✓,✓,,,remote.emacs.the-minibuffer.8da60ad040
Emacs,org.gnu.Emacs,迷你缓冲区,The Minibuffer,regexp search forward through history,regexp 搜索向前 through 历史记录,regexp 搜索向前 through 历史记录,待翻译,⌥S,,,,,,remote.emacs.the-minibuffer.533d70c55f
Emacs,org.gnu.Emacs,迷你缓冲区,The Minibuffer,regexp search backward through history,regexp 搜索向后 through 历史记录,regexp 搜索向后 through 历史记录,待翻译,⌥R,,,,,,remote.emacs.the-minibuffer.94927ed82f
Emacs,org.gnu.Emacs,迷你缓冲区,The Minibuffer,fetch later minibuffer input or default,fetch later minibuffer input or default,fetch later minibuffer input or default,待翻译,⌥N,,,,,,remote.emacs.the-minibuffer.6d115dbd96
Emacs,org.gnu.Emacs,迷你缓冲区,The Minibuffer,fetch previous minibuffer input,fetch previous minibuffer input,fetch previous minibuffer input,待翻译,⌥P,,,,,,remote.emacs.the-minibuffer.5b00e71010
Emacs,org.gnu.Emacs,迷你缓冲区,The Minibuffer,show possible completions,显示 possible completions,显示 possible completions,待翻译,/,,,,✓,,remote.emacs.the-minibuffer.c79c5ead9f
Emacs,org.gnu.Emacs,迷你缓冲区,The Minibuffer,complete and execute,complete and execute,complete and execute,待翻译,↩,,,,✓,,remote.emacs.the-minibuffer.0421ae219b
Emacs,org.gnu.Emacs,迷你缓冲区,The Minibuffer,complete up to one word,complete up to one word,complete up to one word,待翻译,Space,,,,✓,,remote.emacs.the-minibuffer.b20c62d592
Emacs,org.gnu.Emacs,迷你缓冲区,The Minibuffer,complete as much as possible,complete as much as possible,complete as much as possible,待翻译,⇥,,,,✓,,remote.emacs.the-minibuffer.585ee730c9
Emacs,org.gnu.Emacs,大小写转换,Case Change,capitalize word,capitalize 单词,capitalize 单词,待翻译,⌥C,,,,,,remote.emacs.case-change.c9797222da
Emacs,org.gnu.Emacs,大小写转换,Case Change,lowercase word,lowercase 单词,lowercase 单词,待翻译,⌥L,,,,,,remote.emacs.case-change.db9b5c81a4
Emacs,org.gnu.Emacs,大小写转换,Case Change,uppercase word,uppercase 单词,uppercase 单词,待翻译,⌥U,,,,,,remote.emacs.case-change.465f1b8d44
Emacs,org.gnu.Emacs,格式化,Formatting,set face,set face,set face,待翻译,⌥O,,,,,,remote.emacs.formatting.a68ffa0ca5
Emacs,org.gnu.Emacs,格式化,Formatting,fill paragraph,填充段落,填充段落,原本已是中文,⌥Q,,,,,,remote.emacs.formatting.dc90b7f25f
Emacs,org.gnu.Emacs,格式化,Formatting,put exactly one space at point,put exactly one space at point,put exactly one space at point,待翻译,⌥Space,,,✓,,,remote.emacs.formatting.085b745cc0
Emacs,org.gnu.Emacs,格式化,Formatting,delete all white space around point,delete all white space around point,delete all white space around point,待翻译,⌥\,,,✓,,,remote.emacs.formatting.17f58916ba
Emacs,org.gnu.Emacs,格式化,Formatting,"join line with previous (with arg, next)","join line with previous (with arg, next)","join line with previous (with arg, next)",待翻译,⌃⌥58,,,✓,,,remote.emacs.formatting.22f9c448b3
Emacs,org.gnu.Emacs,格式化,Formatting,move rest of line vertically down,move rest of line vertically down,move rest of line vertically down,待翻译,⌃⌥O,,,✓,,,remote.emacs.formatting.cf551eecb9
Emacs,org.gnu.Emacs,格式化,Formatting,insert newline after point,insert newline after point,insert newline after point,待翻译,⌃O,,✓,✓,,,remote.emacs.formatting.61fc08ec91
Emacs,org.gnu.Emacs,格式化,Formatting,indent for comment,indent for comment,indent for comment,待翻译,,,,,,,remote.emacs.formatting.ae0926d3f6
Emacs,org.gnu.Emacs,格式化,Formatting,indent sexp (mode-dependent),indent sexp (mode-dependent),indent sexp (mode-dependent),待翻译,⌃⌥Q,,,✓,,,remote.emacs.formatting.d15ef0e6c2
Emacs,org.gnu.Emacs,格式化,Formatting,indent region (mode-dependent),indent 区域 (模式-dependent),indent 区域 (模式-dependent),待翻译,⌃⌥\,,,✓,,,remote.emacs.formatting.9a71d7fd43
Emacs,org.gnu.Emacs,格式化,Formatting,indent current line (mode-dependent),indent 当前行 (模式-dependent),indent 当前行 (模式-dependent),待翻译,⇥,,,,✓,,remote.emacs.formatting.6c141e7a06
Emacs,org.gnu.Emacs,标记,Marking,mark function,mark 函数,mark 函数,待翻译,⌃⌥H,,✓,✓,,,remote.emacs.marking.d7a2ac86a2
Emacs,org.gnu.Emacs,标记,Marking,mark sexp,mark sexp,mark sexp,待翻译,,,,,,,remote.emacs.marking.46b8fcfd0d
Emacs,org.gnu.Emacs,标记,Marking,mark paragraph,mark 段落,mark 段落,待翻译,⌥H,,,,,,remote.emacs.marking.9ab111c0fd
Emacs,org.gnu.Emacs,标记,Marking,set mark arg words away,set mark arg words away,set mark arg words away,待翻译,,,,,,,remote.emacs.marking.a11061f143
Emacs,org.gnu.Emacs,标记,Marking,exchange point and mark,exchange point and mark,exchange point and mark,待翻译,⌃X,,,✓,,,remote.emacs.marking.10b9c3539c
Emacs,org.gnu.Emacs,标记,Marking,set mark here,set mark here,set mark here,待翻译,,,,,,,remote.emacs.marking.c421f12d36
Emacs,org.gnu.Emacs,删除与清除,Killing and Deleting,replace last yank with previous kill,replace last yank with previous kill,replace last yank with previous kill,待翻译,⌥Y,,,,,,remote.emacs.killing-and-deleting.916acca1e2
Emacs,org.gnu.Emacs,删除与清除,Killing and Deleting,yank back last thing killed,yank back last thing killed,yank back last thing killed,待翻译,⌃Y,,,✓,,,remote.emacs.killing-and-deleting.a876024a6e
Emacs,org.gnu.Emacs,删除与清除,Killing and Deleting,copy region to kill ring,copy region to kill ring,copy region to kill ring,待翻译,⌥W,,,,,,remote.emacs.killing-and-deleting.f5f59e14e9
Emacs,org.gnu.Emacs,删除与清除,Killing and Deleting,kill region,kill 区域,kill 区域,待翻译,⌃W,,,✓,,,remote.emacs.killing-and-deleting.ebfc0a897d
Emacs,org.gnu.Emacs,删除与清除,Killing and Deleting,delete sexp to end,delete sexp to end,delete sexp to end,待翻译,⌃⌥K,,✓,✓,,,remote.emacs.killing-and-deleting.bcce2c580a
Emacs,org.gnu.Emacs,删除与清除,Killing and Deleting,delete sexp to beginning,delete sexp to beginning,delete sexp to beginning,待翻译,⌃⌥K,,,✓,,,remote.emacs.killing-and-deleting.6f25151d8c
Emacs,org.gnu.Emacs,删除与清除,Killing and Deleting,delete sentence to end,delete sentence to end,delete sentence to end,待翻译,⌥K,,,,,,remote.emacs.killing-and-deleting.fab3d64006
Emacs,org.gnu.Emacs,删除与清除,Killing and Deleting,delete line to end,delete line to end,delete line to end,待翻译,⌃K,,,✓,,,remote.emacs.killing-and-deleting.ae3842c050
Emacs,org.gnu.Emacs,删除与清除,Killing and Deleting,delete line to beginning,delete line to beginning,delete line to beginning,待翻译,⌃⌥K,,,✓,,,remote.emacs.killing-and-deleting.6983e1c334
Emacs,org.gnu.Emacs,删除与清除,Killing and Deleting,delete word forward,删除单词向前,删除单词向前,原本已是中文,⌥D,,,,,,remote.emacs.killing-and-deleting.bd4c6d702c
Emacs,org.gnu.Emacs,删除与清除,Killing and Deleting,delete word backward,删除单词向后,删除单词向后,原本已是中文,⌥⌫,,,✓,,,remote.emacs.killing-and-deleting.efb400442d
Emacs,org.gnu.Emacs,删除与清除,Killing and Deleting,delete character forward,删除字符向前,删除字符向前,原本已是中文,⌃D,,,✓,,,remote.emacs.killing-and-deleting.7d7faf054c
Emacs,org.gnu.Emacs,删除与清除,Killing and Deleting,delete character backward,删除字符向后,删除字符向后,原本已是中文,⌫,,,,✓,,remote.emacs.killing-and-deleting.43b7ce6a55
Emacs,org.gnu.Emacs,运动,Motion,back to indentation,back to indentation,back to indentation,待翻译,⌥M,,,,,,remote.emacs.motion.8b39ed59d3
Emacs,org.gnu.Emacs,运动,Motion,"scroll current line to center, top, bottom","scroll current line to center, top, bottom","scroll current line to center, top, bottom",待翻译,⌃L,,,✓,,,remote.emacs.motion.e6ee64c594
Emacs,org.gnu.Emacs,运动,Motion,scroll to previous screen,scroll to previous screen,scroll to previous screen,待翻译,⌥V,,,,,,remote.emacs.motion.38806fefe3
Emacs,org.gnu.Emacs,运动,Motion,scroll to next screen,scroll to next screen,scroll to next screen,待翻译,⌃V,,,✓,,,remote.emacs.motion.cb06ab11a1
Emacs,org.gnu.Emacs,运动,Motion,Move to buffer beginning,移动to buffer 开头,移动to buffer 开头,待翻译,⌥.,,,✓,,G1,remote.emacs.motion.426d194108
Emacs,org.gnu.Emacs,运动,Motion,Move to buffer beginning,移动to buffer 开头,移动to buffer 开头,待翻译,"⌥,",,,✓,,G1,remote.emacs.motion.888edd2dcd
Emacs,org.gnu.Emacs,运动,Motion,Move to function end,移动to 函数结束,移动to 函数结束,待翻译,⌃⌥E,,✓,✓,,,remote.emacs.motion.3715b82105
Emacs,org.gnu.Emacs,运动,Motion,Move to function beginning,移动to 函数开头,移动to 函数开头,待翻译,⌃⌥A,,,✓,,,remote.emacs.motion.e8be4ca415
Emacs,org.gnu.Emacs,运动,Motion,Move to sexp end,移动to sexp 结束,移动to sexp 结束,待翻译,⌃⌥F,,,✓,,,remote.emacs.motion.d9ac238e41
Emacs,org.gnu.Emacs,运动,Motion,Move to sexp beginning,移动to sexp 开头,移动to sexp 开头,待翻译,⌃⌥B,,,✓,,,remote.emacs.motion.c53450307a
Emacs,org.gnu.Emacs,运动,Motion,Move to paragraph end,移动to 段落结束,移动to 段落结束,待翻译,⌥30,,,✓,,,remote.emacs.motion.ec298b11a0
Emacs,org.gnu.Emacs,运动,Motion,Move to paragraph beginning,移动to 段落开头,移动to 段落开头,待翻译,⌥[,,,✓,,,remote.emacs.motion.a840b01791
Emacs,org.gnu.Emacs,运动,Motion,Move to sentence end,移动to sentence 结束,移动to sentence 结束,待翻译,⌥E,,,,,,remote.emacs.motion.9b6c97eef2
Emacs,org.gnu.Emacs,运动,Motion,Move to sentence beginning,移动to sentence 开头,移动to sentence 开头,待翻译,⌥A,,,,,,remote.emacs.motion.1c8eec3d1d
Emacs,org.gnu.Emacs,运动,Motion,Move to line end,移动to 行结束,移动to 行结束,待翻译,⌃E,,,✓,,,remote.emacs.motion.a6babc19b2
Emacs,org.gnu.Emacs,运动,Motion,Move to line beginning,移动to 行开头,移动to 行开头,待翻译,⌃A,,,✓,,,remote.emacs.motion.40257c5f9e
Emacs,org.gnu.Emacs,运动,Motion,Move over line backward,移动over 行向后,移动over 行向后,待翻译,⌃P,,,✓,,,remote.emacs.motion.bb3c8da602
Emacs,org.gnu.Emacs,运动,Motion,Move over line forward,移动over 行向前,移动over 行向前,待翻译,⌃N,,,✓,,,remote.emacs.motion.6edd732330
Emacs,org.gnu.Emacs,运动,Motion,Move over word forward,移动over 单词向前,移动over 单词向前,待翻译,⌥F,,,,,,remote.emacs.motion.70bf2f9179
Emacs,org.gnu.Emacs,运动,Motion,Move over word backward,移动over 单词向后,移动over 单词向后,待翻译,⌥B,,,,,,remote.emacs.motion.fe9ded554b
Emacs,org.gnu.Emacs,运动,Motion,Move over character backward,移动over 字符向后,移动over 字符向后,待翻译,⌃B,,,✓,,,remote.emacs.motion.8fe03b57ff
Emacs,org.gnu.Emacs,运动,Motion,Move over character forward,移动over 字符向前,移动over 字符向前,待翻译,⌃F,,,✓,,,remote.emacs.motion.3819ca53f2
Emacs,org.gnu.Emacs,Incremental 搜索,Incremental Search,abort current search,abort 当前搜索,abort 当前搜索,待翻译,⌃G,,,✓,,,remote.emacs.incremental-search.b867813589
Emacs,org.gnu.Emacs,Incremental 搜索,Incremental Search,undo effect of last character,undo effect of last character,undo effect of last character,待翻译,⌫,,,,✓,,remote.emacs.incremental-search.fec6931fbb
Emacs,org.gnu.Emacs,Incremental 搜索,Incremental Search,exit incremental search,exit incremental 搜索,exit incremental 搜索,待翻译,↩,,,,✓,,remote.emacs.incremental-search.210f062270
Emacs,org.gnu.Emacs,Incremental 搜索,Incremental Search,select next later search string,select 下一个 later 搜索字符串,select 下一个 later 搜索字符串,待翻译,⌥N,,,,,,remote.emacs.incremental-search.32047899cd
Emacs,org.gnu.Emacs,Incremental 搜索,Incremental Search,select previous search string,select 上一个搜索字符串,select 上一个搜索字符串,待翻译,⌥P,,,,,,remote.emacs.incremental-search.6d30dbbe1a
Emacs,org.gnu.Emacs,Incremental 搜索,Incremental Search,reverse regular expression search,reverse regular expression search,reverse regular expression search,待翻译,⌃⌥R,,,✓,,,remote.emacs.incremental-search.70e2b5cae7
Emacs,org.gnu.Emacs,Incremental 搜索,Incremental Search,regular expression search,regular expression 搜索,regular expression 搜索,待翻译,⌃⌥S,,,✓,,,remote.emacs.incremental-search.b2a7994747
Emacs,org.gnu.Emacs,Incremental 搜索,Incremental Search,search backward,搜索向后,搜索向后,原本已是中文,⌃R,,,✓,,,remote.emacs.incremental-search.e2aad63902
Emacs,org.gnu.Emacs,Incremental 搜索,Incremental Search,search forward,搜索向前,搜索向前,原本已是中文,⌃S,,,✓,,,remote.emacs.incremental-search.0b2af2433f
Emacs,org.gnu.Emacs,错误恢复,Error Recovery,redraw garbaged screen,redraw garbaged screen,redraw garbaged screen,待翻译,⌃L,,,✓,,,remote.emacs.error-recovery.6b2cd23914
Emacs,org.gnu.Emacs,错误恢复,Error Recovery,abort partially typed or executing command,abort partially typed or executing command,abort partially typed or executing command,待翻译,⌃G,,,✓,,,remote.emacs.error-recovery.4b00d55237
Emacs,org.gnu.Emacs,获取帮助,Getting Help,scroll help window,scroll help 窗口,scroll help 窗口,待翻译,⌃⌥V,,,✓,,,remote.emacs.getting-help.a9963d3a2a
Emacs,org.gnu.Emacs,获取帮助,Getting Help,Show help,显示 help,显示 help,待翻译,⌃H,,,✓,,,remote.emacs.getting-help.14359589fd
Emacs,org.gnu.Emacs,通用,General,suspend Emacs (or iconify it under X),suspend Emacs (or iconify it under X),suspend Emacs (or iconify it under X),待翻译,⌃Z,,,✓,,,remote.emacs.general.8965b32c5d
Emacs,org.gnu.Emacs,通用,General,execute extended command,execute extended command,execute extended command,待翻译,⌥X,,,,,,remote.emacs.general.3f9524e9ec
Inkscape,org.inkscape.Inkscape,工具,Tools,Selector,Selector,选择工具,已重译,S,,,,✓,G1,remote.inkscape.tools.165d5b6ba3
Inkscape,org.inkscape.Inkscape,工具,Tools,Selector (temporary),Selector (temporary),选择工具(临时),已重译,Space,,,,✓,G1,remote.inkscape.tools.f4953f70fe
Inkscape,org.inkscape.Inkscape,工具,Tools,Node tool,节点 tool,节点工具,已重译,N,,,,✓,,remote.inkscape.tools.e3acf13f08
Inkscape,org.inkscape.Inkscape,工具,Tools,Zoom tool,缩放工具,缩放工具,原本已是中文,Z,,,,✓,,remote.inkscape.tools.126d6e1208
Inkscape,org.inkscape.Inkscape,工具,Tools,Rectangle tool,矩形工具,矩形工具,原本已是中文,R,,,,✓,,remote.inkscape.tools.e5332134c1
Inkscape,org.inkscape.Inkscape,工具,Tools,Ellipse/arc tool,Ellipse/arc tool,椭圆/弧工具,已重译,E,,,,✓,,remote.inkscape.tools.c299694f52
Inkscape,org.inkscape.Inkscape,工具,Tools,Freehand tool,Freehand tool,手绘工具,已重译,F,,,,✓,,remote.inkscape.tools.2363980e18
Inkscape,org.inkscape.Inkscape,工具,Tools,Bezier tool,Bezier tool,贝塞尔工具,已重译,⇧B,,,,,,remote.inkscape.tools.e15c61eed1
Inkscape,org.inkscape.Inkscape,工具,Tools,Calligraphic tool,Calligraphic tool,书法工具,已重译,⌘B,,✓,✓,,,remote.inkscape.tools.3aa1481e31
Inkscape,org.inkscape.Inkscape,工具,Tools,Gradient tool,渐变工具,渐变工具,原本已是中文,⌘G,,,✓,,,remote.inkscape.tools.58e37e71b4
Inkscape,org.inkscape.Inkscape,工具,Tools,Dropper tool,Dropper tool,滴管工具,已重译,D,,,,✓,,remote.inkscape.tools.9593936276
Inkscape,org.inkscape.Inkscape,工具,Tools,Text tool,文本 tool,文本工具,已重译,T,,,,✓,,remote.inkscape.tools.cc01a3bf02
Inkscape,org.inkscape.Inkscape,工具,Tools,Spiral tool,Spiral tool,螺旋工具,已重译,I,,,,✓,,remote.inkscape.tools.45b40582c1
Inkscape,org.inkscape.Inkscape,工具,Tools,Star tool,Star tool,星形工具,已重译,⇧F9,,,✓,,,remote.inkscape.tools.507e4d29e8
Inkscape,org.inkscape.Inkscape,工具,Tools,Connector tool,Connector tool,连接器工具,已重译,⌘O,,,✓,,,remote.inkscape.tools.03e7b73769
Inkscape,org.inkscape.Inkscape,对话框,Dialogs,Fill and Stroke,Fill and Stroke,填充和描边,已重译,⇧⌘F,✓,,✓,,,remote.inkscape.dialogs.9471f0e213
Inkscape,org.inkscape.Inkscape,对话框,Dialogs,Swatches,Swatches,色板,已重译,⇧⌘W,,,✓,,,remote.inkscape.dialogs.d20c815467
Inkscape,org.inkscape.Inkscape,对话框,Dialogs,Text and font,Text and font,文本和字体,已重译,⇧⌘T,,,✓,,,remote.inkscape.dialogs.ef1914fde3
Inkscape,org.inkscape.Inkscape,对话框,Dialogs,Transform,变换,变换,原本已是中文,⇧⌘M,,,✓,,,remote.inkscape.dialogs.937a113bf7
Inkscape,org.inkscape.Inkscape,对话框,Dialogs,Layers,图层,图层,原本已是中文,⇧⌘L,✓,,✓,,,remote.inkscape.dialogs.bb3828daaa
Inkscape,org.inkscape.Inkscape,对话框,Dialogs,Align and Distribute,Align and Distribute,对齐和分布,已重译,⇧⌘A,✓,,✓,,,remote.inkscape.dialogs.bc849685e9
Inkscape,org.inkscape.Inkscape,对话框,Dialogs,Object Properties,对象 Properties,对象属性,已重译,⇧⌘O,,,✓,,,remote.inkscape.dialogs.d89014ed19
Inkscape,org.inkscape.Inkscape,对话框,Dialogs,Undo history,Undo 历史记录,撤销历史记录,已重译,⇧⌘H,,,✓,,,remote.inkscape.dialogs.86f3a23685
Inkscape,org.inkscape.Inkscape,对话框,Dialogs,XML editor,XML 编辑器,XML编辑器,已重译,⇧⌘X,,,✓,,,remote.inkscape.dialogs.76c8e631d6
Inkscape,org.inkscape.Inkscape,对话框,Dialogs,Document preferences,文档偏好设置,文档偏好设置,原本已是中文,⇧⌘D,,,✓,,,remote.inkscape.dialogs.7721ef3f1e
